/media/sunyu/OS1/suanli/collectionunzip/item_placement_9952
obj                 |bestobj             |time                |
24.799              |24.799              |50.046              |INIT
24.799              |24.799              |52.093              |KS2
22.887              |22.887              |59.980              |lns
22.238              |22.238              |64.025              |lns
22.125              |22.125              |67.992              |lns
15.441              |15.441              |75.023              |lns
14.703              |14.703              |83.303              |lns
13.377              |13.377              |90.520              |random
13.238              |13.238              |103.962             |lns
13.081              |13.081              |115.027             |lns2
12.942              |12.942              |178.361             |lns2
12.547              |12.547              |359.664             |random
12.364              |12.364              |366.359             |lns
12.062              |12.062              |377.060             |lns2
10.307              |10.307              |822.567             |lns
10.307              |10.307              |828.494             |random
9.567               |9.567               |891.577             |lns2
total time : 1000.1024503707886
