/media/sunyu/OS1/suanli/collectionunzip/item_placement_9956
obj                 |bestobj             |time                |
37.137              |37.137              |50.041              |INIT
32.976              |32.976              |55.429              |KS2
24.915              |24.915              |67.807              |KS2
23.034              |23.034              |76.030              |lns
18.904              |18.904              |81.348              |lns
17.395              |17.395              |86.328              |lns
17.338              |17.338              |95.175              |lns
17.322              |17.322              |120.127             |random
16.630              |16.630              |135.087             |lns2
16.166              |16.166              |447.338             |random
15.620              |15.620              |467.163             |random
15.514              |15.514              |501.618             |lns2
total time : 1000.116453409195
