/media/sunyu/OS1/suanli/collectionunzip/item_placement_9985
obj                 |bestobj             |time                |
23.062              |23.062              |50.047              |INIT
22.329              |22.329              |57.427              |KS2
22.102              |22.102              |66.374              |KS2
18.376              |18.376              |74.179              |lns
17.684              |17.684              |96.286              |random
17.091              |17.091              |127.061             |random
16.962              |16.962              |146.432             |random
16.441              |16.441              |162.768             |random
16.441              |16.441              |181.409             |random
16.326              |16.326              |325.286             |lns2
16.212              |16.212              |624.380             |lns2
16.159              |16.159              |774.508             |random
15.343              |15.343              |800.320             |lns2
13.890              |13.890              |926.537             |lns2
total time : 1000.0037984848022
