/media/sunyu/OS1/suanli/collectionunzip/item_placement_9956
obj                 |bestobj             |time                |
14.943              |14.943              |50.016              |INIT
14.069              |14.069              |251.532             |lns2
13.894              |13.894              |401.633             |lns
13.852              |13.852              |451.694             |lns
13.361              |13.361              |501.749             |lns
13.356              |13.356              |551.795             |lns
13.300              |13.300              |601.821             |lns
13.292              |13.292              |651.850             |lns
13.286              |13.286              |874.048             |lns2
13.236              |13.236              |974.065             |lns
13.232              |13.232              |1000.006            |lns
total time : 1000.0061891078949
