/media/sunyu/OS1/suanli/collectionunzip/item_placement_9934
obj                 |bestobj             |time                |
878.812             |878.812             |0.108               |KS1
29.781              |29.781              |4.595               |KS2
27.807              |27.807              |13.599              |KS2
21.303              |21.303              |20.435              |KS2
21.303              |21.303              |21.658              |KS2
19.560              |19.560              |26.170              |KS2
19.559              |19.559              |28.893              |crossover
19.485              |19.485              |36.416              |lns
19.040              |19.040              |44.766              |lns
18.872              |18.872              |54.726              |lns
18.490              |18.490              |64.878              |lns
17.659              |17.659              |71.134              |lns2
16.709              |16.709              |133.545             |lns
16.657              |16.657              |137.853             |lns
16.657              |16.657              |151.157             |random
16.042              |16.042              |159.381             |random
16.042              |16.042              |179.518             |random
15.275              |15.275              |189.368             |random
15.105              |15.105              |211.558             |lns2
total time : 1000.1619319915771
