/media/sunyu/OS1/suanli/collectionunzip/item_placement_9901
obj                 |bestobj             |time                |
909.090             |909.090             |0.045               |init
163.603             |163.603             |5.561               |KS2
84.566              |84.566              |14.362              |KS2
44.234              |44.234              |20.983              |KS2
30.205              |30.205              |29.718              |KS2
27.501              |27.501              |37.693              |KS2
26.327              |26.327              |45.178              |lns
19.805              |19.805              |51.854              |lns
19.596              |19.596              |58.545              |lns
18.184              |18.184              |67.404              |lns2
17.802              |17.802              |83.683              |lns
16.830              |16.830              |89.189              |lns
16.554              |16.554              |97.766              |lns2
16.539              |16.539              |242.840             |lns
16.539              |16.539              |246.862             |random
16.539              |16.539              |257.285             |random
16.539              |16.539              |266.031             |random
15.068              |15.068              |279.893             |lns2
14.535              |14.535              |381.470             |lns2
14.263              |14.263              |707.825             |random
14.009              |14.009              |714.695             |lns
13.807              |13.807              |799.112             |lns2
total time : 1000.3243398666382
