/media/sunyu/OS1/suanli/collectionunzip/item_placement_9905
obj                 |bestobj             |time                |
909.631             |909.631             |0.069               |KS1
60.855              |60.855              |4.528               |KS2
25.841              |25.841              |11.734              |KS2
20.644              |20.644              |18.342              |KS2
19.939              |19.939              |28.443              |lns
15.433              |15.433              |39.628              |lns
14.875              |14.875              |47.066              |lns
14.214              |14.214              |61.126              |lns2
14.107              |14.107              |213.487             |lns2
13.553              |13.553              |538.937             |lns2
13.490              |13.490              |742.211             |lns2
13.099              |13.099              |900.535             |lns2
total time : 1000.0678873062134
