/media/sunyu/OS1/suanli/collectionunzip/item_placement_9943
obj                 |bestobj             |time                |
908.666             |908.666             |0.067               |KS1
230.826             |230.826             |2.824               |KS2
148.463             |148.463             |6.363               |KS2
79.801              |79.801              |13.867              |KS2
77.801              |77.801              |17.239              |KS2
76.109              |76.109              |22.977              |KS2
75.997              |75.997              |27.886              |KS2
45.054              |45.054              |32.157              |KS2
31.957              |31.957              |40.410              |KS2
31.877              |31.877              |42.595              |crossover
29.222              |29.222              |51.154              |lns
28.671              |28.671              |59.223              |random
28.671              |28.671              |67.746              |random
26.943              |26.943              |75.360              |lns
26.704              |26.704              |88.837              |random
26.062              |26.062              |93.701              |lns
25.121              |25.121              |103.363             |lns
23.604              |23.604              |114.829             |lns2
23.578              |23.578              |706.228             |lns2
total time : 999.962721824646
