/media/sunyu/OS1/suanli/collectionunzip/item_placement_9977
obj                 |bestobj             |time                |
31.556              |31.556              |50.044              |INIT
31.113              |31.113              |57.510              |KS2
30.788              |30.788              |68.830              |KS2
30.133              |30.133              |70.549              |random
30.133              |30.133              |74.379              |random
25.852              |25.852              |86.227              |random
24.238              |24.238              |94.476              |random
24.206              |24.206              |101.880             |random
24.094              |24.094              |121.785             |random
22.789              |22.789              |350.299             |random
22.351              |22.351              |417.094             |random
22.214              |22.214              |632.281             |random
21.991              |21.991              |729.829             |random
21.991              |21.991              |734.964             |random
21.981              |21.981              |755.815             |random
21.959              |21.959              |766.136             |random
21.614              |21.614              |845.636             |random
21.614              |21.614              |857.326             |random
total time : 1000.0079510211945
